,state,district,year,month,Bio_bio_age_5_17,Bio_bio_age_17_
5918,Telangana,Yadadri Bhuvanagiri,2025,12,1327.0,443.0
5919,Tripura,Dhalai,2025,3,4883.0,2795.0
5920,Tripura,Dhalai,2025,4,4202.0,2102.0
5921,Tripura,Dhalai,2025,5,2334.0,1623.0
5922,Tripura,Dhalai,2025,6,2792.0,1920.0
5923,Tripura,Dhalai,2025,7,1938.0,2107.0
5924,Tripura,Dhalai,2025,9,763.0,1018.0
5925,Tripura,Dhalai,2025,10,1036.0,918.0
5926,Tripura,Dhalai,2025,11,1457.0,1028.0
5927,Tripura,Dhalai,2025,12,1735.0,964.0
5928,Tripura,Gomati,2025,3,2597.0,579.0
5929,Tripura,Gomati,2025,4,2197.0,399.0
5930,Tripura,Gomati,2025,5,998.0,306.0
5931,Tripura,Gomati,2025,6,990.0,323.0
5932,Tripura,Gomati,2025,7,850.0,369.0
5933,Tripura,Gomati,2025,9,341.0,166.0
5934,Tripura,Gomati,2025,10,433.0,204.0
5935,Tripura,Gomati,2025,11,2092.0,314.0
5936,Tripura,Gomati,2025,12,1259.0,285.0
5937,Tripura,Khowai,2025,3,1656.0,412.0
5938,Tripura,Khowai,2025,4,1226.0,266.0
5939,Tripura,Khowai,2025,5,683.0,266.0
5940,Tripura,Khowai,2025,6,716.0,264.0
5941,Tripura,Khowai,2025,7,616.0,292.0
5942,Tripura,Khowai,2025,9,187.0,129.0
5943,Tripura,Khowai,2025,10,226.0,153.0
5944,Tripura,Khowai,2025,11,505.0,162.0
5945,Tripura,Khowai,2025,12,1214.0,193.0
5946,Tripura,North Tripura,2025,3,5036.0,4245.0
5947,Tripura,North Tripura,2025,4,3373.0,3177.0
5948,Tripura,North Tripura,2025,5,1636.0,2476.0
5949,Tripura,North Tripura,2025,6,2591.0,2807.0
5950,Tripura,North Tripura,2025,7,2731.0,3345.0
5951,Tripura,North Tripura,2025,9,1030.0,1878.0
5952,Tripura,North Tripura,2025,10,958.0,1718.0
5953,Tripura,North Tripura,2025,11,3206.0,2293.0
5954,Tripura,North Tripura,2025,12,2616.0,2382.0
5955,Tripura,Sepahijala,2025,3,2920.0,1028.0
5956,Tripura,Sepahijala,2025,4,2527.0,838.0
5957,Tripura,Sepahijala,2025,5,1374.0,668.0
5958,Tripura,Sepahijala,2025,6,2078.0,804.0
5959,Tripura,Sepahijala,2025,7,1255.0,720.0
5960,Tripura,Sepahijala,2025,9,508.0,361.0
5961,Tripura,Sepahijala,2025,10,811.0,335.0
5962,Tripura,Sepahijala,2025,11,1145.0,565.0
5963,Tripura,Sepahijala,2025,12,1138.0,550.0
5964,Tripura,South Tripura,2025,3,5021.0,7128.0
5965,Tripura,South Tripura,2025,4,4189.0,4698.0
5966,Tripura,South Tripura,2025,5,2200.0,3539.0
5967,Tripura,South Tripura,2025,6,2215.0,3858.0
5968,Tripura,South Tripura,2025,7,1679.0,3621.0
5969,Tripura,South Tripura,2025,9,895.0,2285.0
5970,Tripura,South Tripura,2025,10,1553.0,2605.0
5971,Tripura,South Tripura,2025,11,2964.0,3699.0
5972,Tripura,South Tripura,2025,12,2167.0,3240.0
5973,Tripura,Unakoti,2025,3,3288.0,565.0
5974,Tripura,Unakoti,2025,4,3375.0,495.0
5975,Tripura,Unakoti,2025,5,1228.0,372.0
5976,Tripura,Unakoti,2025,6,680.0,560.0
5977,Tripura,Unakoti,2025,7,586.0,537.0
5978,Tripura,Unakoti,2025,9,378.0,422.0
5979,Tripura,Unakoti,2025,10,228.0,269.0
5980,Tripura,Unakoti,2025,11,663.0,344.0
5981,Tripura,Unakoti,2025,12,1273.0,470.0
5982,Tripura,West Tripura,2025,3,8314.0,11372.0
5983,Tripura,West Tripura,2025,4,6514.0,8037.0
5984,Tripura,West Tripura,2025,5,3376.0,6890.0
5985,Tripura,West Tripura,2025,6,3468.0,6427.0
5986,Tripura,West Tripura,2025,7,3150.0,6871.0
5987,Tripura,West Tripura,2025,9,1429.0,3634.0
5988,Tripura,West Tripura,2025,10,1955.0,3537.0
5989,Tripura,West Tripura,2025,11,3669.0,4961.0
5990,Tripura,West Tripura,2025,12,4219.0,4437.0
5991,Unknown,100000,2025,9,0.0,0.0
5992,Unknown,100000,2025,10,0.0,0.0
5993,Unknown,100000,2025,11,0.0,0.0
5994,Unknown,100000,2025,12,0.0,0.0
5995,Uttar Pradesh,Agra,2025,3,15175.0,9350.0
5996,Uttar Pradesh,Agra,2025,4,23587.0,9962.0
5997,Uttar Pradesh,Agra,2025,5,19333.0,9245.0
5998,Uttar Pradesh,Agra,2025,6,12660.0,8413.0
5999,Uttar Pradesh,Agra,2025,7,25297.0,14465.0
6000,Uttar Pradesh,Agra,2025,9,16171.0,6333.0
6001,Uttar Pradesh,Agra,2025,10,8108.0,4302.0
6002,Uttar Pradesh,Agra,2025,11,16983.0,9897.0
6003,Uttar Pradesh,Agra,2025,12,14994.0,10773.0
6004,Uttar Pradesh,Aligarh,2025,3,17052.0,5512.0
6005,Uttar Pradesh,Aligarh,2025,4,21555.0,5911.0
6006,Uttar Pradesh,Aligarh,2025,5,19473.0,5828.0
6007,Uttar Pradesh,Aligarh,2025,6,13950.0,6185.0
6008,Uttar Pradesh,Aligarh,2025,7,20477.0,9025.0
6009,Uttar Pradesh,Aligarh,2025,9,14509.0,4582.0
6010,Uttar Pradesh,Aligarh,2025,10,7209.0,3529.0
6011,Uttar Pradesh,Aligarh,2025,11,15128.0,6911.0
6012,Uttar Pradesh,Aligarh,2025,12,14807.0,7857.0
6013,Uttar Pradesh,Ambedkar Nagar,2025,3,4518.0,4307.0
6014,Uttar Pradesh,Ambedkar Nagar,2025,4,5206.0,4034.0
6015,Uttar Pradesh,Ambedkar Nagar,2025,5,4252.0,3498.0
6016,Uttar Pradesh,Ambedkar Nagar,2025,6,4613.0,3410.0
6017,Uttar Pradesh,Ambedkar Nagar,2025,7,8596.0,5053.0
6018,Uttar Pradesh,Ambedkar Nagar,2025,9,8549.0,3088.0
6019,Uttar Pradesh,Ambedkar Nagar,2025,10,3762.0,2246.0
6020,Uttar Pradesh,Ambedkar Nagar,2025,11,7686.0,3813.0
6021,Uttar Pradesh,Ambedkar Nagar,2025,12,6138.0,4451.0
6022,Uttar Pradesh,Amethi,2025,3,6068.0,4560.0
6023,Uttar Pradesh,Amethi,2025,4,6276.0,4187.0
6024,Uttar Pradesh,Amethi,2025,5,8213.0,3504.0
6025,Uttar Pradesh,Amethi,2025,6,5515.0,3436.0
6026,Uttar Pradesh,Amethi,2025,7,8293.0,5470.0
6027,Uttar Pradesh,Amethi,2025,9,6734.0,3121.0
6028,Uttar Pradesh,Amethi,2025,10,3603.0,2225.0
6029,Uttar Pradesh,Amethi,2025,11,6633.0,3897.0
6030,Uttar Pradesh,Amethi,2025,12,6607.0,4929.0
6031,Uttar Pradesh,Amroha,2025,3,6576.0,2622.0
6032,Uttar Pradesh,Amroha,2025,4,10891.0,2508.0
6033,Uttar Pradesh,Amroha,2025,5,9789.0,2787.0
6034,Uttar Pradesh,Amroha,2025,6,5845.0,2793.0
6035,Uttar Pradesh,Amroha,2025,7,6705.0,4035.0
6036,Uttar Pradesh,Amroha,2025,9,6834.0,2053.0
6037,Uttar Pradesh,Amroha,2025,10,3806.0,2016.0
6038,Uttar Pradesh,Amroha,2025,11,6821.0,3922.0
6039,Uttar Pradesh,Amroha,2025,12,7655.0,5191.0
6040,Uttar Pradesh,Auraiya,2025,3,5596.0,2005.0
6041,Uttar Pradesh,Auraiya,2025,4,4730.0,2327.0
6042,Uttar Pradesh,Auraiya,2025,5,5379.0,2137.0
6043,Uttar Pradesh,Auraiya,2025,6,4738.0,2154.0
6044,Uttar Pradesh,Auraiya,2025,7,7935.0,3128.0
6045,Uttar Pradesh,Auraiya,2025,9,3985.0,1536.0
6046,Uttar Pradesh,Auraiya,2025,10,2002.0,1197.0
6047,Uttar Pradesh,Auraiya,2025,11,5189.0,2257.0
6048,Uttar Pradesh,Auraiya,2025,12,4085.0,2802.0
6049,Uttar Pradesh,Ayodhya,2025,3,7145.0,3273.0
6050,Uttar Pradesh,Ayodhya,2025,4,9218.0,3647.0
6051,Uttar Pradesh,Ayodhya,2025,5,8204.0,3341.0
6052,Uttar Pradesh,Ayodhya,2025,6,4543.0,2918.0
6053,Uttar Pradesh,Ayodhya,2025,7,12198.0,5266.0
6054,Uttar Pradesh,Ayodhya,2025,9,9015.0,3119.0
6055,Uttar Pradesh,Ayodhya,2025,10,4784.0,2449.0
6056,Uttar Pradesh,Ayodhya,2025,11,6549.0,4157.0
6057,Uttar Pradesh,Ayodhya,2025,12,7198.0,5283.0
6058,Uttar Pradesh,Azamgarh,2025,3,9520.0,8706.0
6059,Uttar Pradesh,Azamgarh,2025,4,13049.0,8716.0
6060,Uttar Pradesh,Azamgarh,2025,5,9563.0,8009.0
6061,Uttar Pradesh,Azamgarh,2025,6,6808.0,7565.0
6062,Uttar Pradesh,Azamgarh,2025,7,13830.0,12796.0
6063,Uttar Pradesh,Azamgarh,2025,9,13140.0,7127.0
6064,Uttar Pradesh,Azamgarh,2025,10,5580.0,5377.0
6065,Uttar Pradesh,Azamgarh,2025,11,12390.0,8671.0
6066,Uttar Pradesh,Azamgarh,2025,12,11436.0,11115.0
6067,Uttar Pradesh,Badaun,2025,3,8868.0,3283.0
6068,Uttar Pradesh,Badaun,2025,4,8910.0,3583.0
6069,Uttar Pradesh,Badaun,2025,5,7218.0,3058.0
6070,Uttar Pradesh,Badaun,2025,6,5337.0,2905.0
6071,Uttar Pradesh,Badaun,2025,7,12639.0,5067.0
6072,Uttar Pradesh,Badaun,2025,9,9848.0,2956.0
6073,Uttar Pradesh,Badaun,2025,10,4502.0,2007.0
6074,Uttar Pradesh,Badaun,2025,11,9982.0,4162.0
6075,Uttar Pradesh,Badaun,2025,12,9964.0,6029.0
6076,Uttar Pradesh,Bagpat,2025,3,5917.0,2117.0
6077,Uttar Pradesh,Bagpat,2025,4,4693.0,2074.0
6078,Uttar Pradesh,Bagpat,2025,5,3738.0,1976.0
6079,Uttar Pradesh,Bagpat,2025,6,3369.0,2350.0
6080,Uttar Pradesh,Bagpat,2025,7,5019.0,3099.0
6081,Uttar Pradesh,Bagpat,2025,9,4575.0,2081.0
6082,Uttar Pradesh,Bagpat,2025,10,2186.0,1379.0
6083,Uttar Pradesh,Bagpat,2025,11,4479.0,2504.0
6084,Uttar Pradesh,Bagpat,2025,12,3762.0,2719.0
6085,Uttar Pradesh,Bahraich,2025,3,19150.0,8314.0
6086,Uttar Pradesh,Bahraich,2025,4,17959.0,7506.0
6087,Uttar Pradesh,Bahraich,2025,5,14316.0,4724.0
6088,Uttar Pradesh,Bahraich,2025,6,7281.0,3663.0
6089,Uttar Pradesh,Bahraich,2025,7,14903.0,5345.0
6090,Uttar Pradesh,Bahraich,2025,9,15683.0,3843.0
6091,Uttar Pradesh,Bahraich,2025,10,8958.0,2935.0
6092,Uttar Pradesh,Bahraich,2025,11,15519.0,5060.0
6093,Uttar Pradesh,Bahraich,2025,12,17380.0,8539.0
6094,Uttar Pradesh,Ballia,2025,3,6687.0,6450.0
6095,Uttar Pradesh,Ballia,2025,4,7919.0,6870.0
6096,Uttar Pradesh,Ballia,2025,5,9215.0,5932.0
6097,Uttar Pradesh,Ballia,2025,6,7532.0,5862.0
6098,Uttar Pradesh,Ballia,2025,7,12106.0,9232.0
6099,Uttar Pradesh,Ballia,2025,9,12162.0,4900.0
6100,Uttar Pradesh,Ballia,2025,10,6001.0,3601.0
6101,Uttar Pradesh,Ballia,2025,11,8769.0,5826.0
6102,Uttar Pradesh,Ballia,2025,12,7365.0,6576.0
6103,Uttar Pradesh,Balrampur,2025,3,9329.0,3750.0
6104,Uttar Pradesh,Balrampur,2025,4,8333.0,3721.0
6105,Uttar Pradesh,Balrampur,2025,5,5784.0,3234.0
6106,Uttar Pradesh,Balrampur,2025,6,4566.0,3455.0
6107,Uttar Pradesh,Balrampur,2025,7,7980.0,5169.0
6108,Uttar Pradesh,Balrampur,2025,9,5979.0,2714.0
6109,Uttar Pradesh,Balrampur,2025,10,4720.0,2459.0
6110,Uttar Pradesh,Balrampur,2025,11,10702.0,4561.0
6111,Uttar Pradesh,Balrampur,2025,12,9230.0,6426.0
6112,Uttar Pradesh,Banda,2025,3,9193.0,5651.0
6113,Uttar Pradesh,Banda,2025,4,6605.0,4537.0
6114,Uttar Pradesh,Banda,2025,5,5582.0,3035.0
6115,Uttar Pradesh,Banda,2025,6,3796.0,2726.0
6116,Uttar Pradesh,Banda,2025,7,9945.0,4481.0
6117,Uttar Pradesh,Banda,2025,9,7307.0,2740.0
6118,Uttar Pradesh,Banda,2025,10,3654.0,1960.0
6119,Uttar Pradesh,Banda,2025,11,6399.0,4025.0
6120,Uttar Pradesh,Banda,2025,12,5915.0,4940.0
6121,Uttar Pradesh,Barabanki,2025,3,13929.0,6255.0
6122,Uttar Pradesh,Barabanki,2025,4,14496.0,6388.0
6123,Uttar Pradesh,Barabanki,2025,5,12194.0,5349.0
6124,Uttar Pradesh,Barabanki,2025,6,10679.0,5206.0
6125,Uttar Pradesh,Barabanki,2025,7,16317.0,8756.0
6126,Uttar Pradesh,Barabanki,2025,9,15697.0,4786.0
6127,Uttar Pradesh,Barabanki,2025,10,6628.0,3099.0
6128,Uttar Pradesh,Barabanki,2025,11,12453.0,6397.0
6129,Uttar Pradesh,Barabanki,2025,12,12819.0,8018.0
6130,Uttar Pradesh,Bareilly,2025,3,20480.0,6992.0
6131,Uttar Pradesh,Bareilly,2025,4,22874.0,8000.0
6132,Uttar Pradesh,Bareilly,2025,5,19714.0,6883.0
6133,Uttar Pradesh,Bareilly,2025,6,17078.0,6229.0
6134,Uttar Pradesh,Bareilly,2025,7,24753.0,9354.0
6135,Uttar Pradesh,Bareilly,2025,9,18520.0,5430.0
6136,Uttar Pradesh,Bareilly,2025,10,8407.0,3845.0
6137,Uttar Pradesh,Bareilly,2025,11,18669.0,10078.0
6138,Uttar Pradesh,Bareilly,2025,12,15902.0,11600.0
6139,Uttar Pradesh,Basti,2025,3,6664.0,4721.0
6140,Uttar Pradesh,Basti,2025,4,10172.0,4692.0
6141,Uttar Pradesh,Basti,2025,5,7759.0,4102.0
6142,Uttar Pradesh,Basti,2025,6,4728.0,3816.0
6143,Uttar Pradesh,Basti,2025,7,10723.0,5993.0
6144,Uttar Pradesh,Basti,2025,9,8956.0,3232.0
6145,Uttar Pradesh,Basti,2025,10,4613.0,2589.0
6146,Uttar Pradesh,Basti,2025,11,7273.0,4613.0
6147,Uttar Pradesh,Basti,2025,12,8384.0,6171.0
6148,Uttar Pradesh,Bhadohi,2025,3,5516.0,3320.0
6149,Uttar Pradesh,Bhadohi,2025,4,6599.0,2880.0
6150,Uttar Pradesh,Bhadohi,2025,5,5212.0,2403.0
6151,Uttar Pradesh,Bhadohi,2025,6,3796.0,2580.0
6152,Uttar Pradesh,Bhadohi,2025,7,6342.0,3723.0
6153,Uttar Pradesh,Bhadohi,2025,9,8222.0,2379.0
6154,Uttar Pradesh,Bhadohi,2025,10,3428.0,1864.0
6155,Uttar Pradesh,Bhadohi,2025,11,4803.0,3132.0
6156,Uttar Pradesh,Bhadohi,2025,12,4451.0,4073.0
6157,Uttar Pradesh,Bijnor,2025,3,15994.0,7059.0
6158,Uttar Pradesh,Bijnor,2025,4,17712.0,8228.0
6159,Uttar Pradesh,Bijnor,2025,5,15240.0,7800.0
6160,Uttar Pradesh,Bijnor,2025,6,22002.0,8171.0
6161,Uttar Pradesh,Bijnor,2025,7,20191.0,11771.0
6162,Uttar Pradesh,Bijnor,2025,9,13337.0,5371.0
6163,Uttar Pradesh,Bijnor,2025,10,9165.0,5123.0
6164,Uttar Pradesh,Bijnor,2025,11,14522.0,9423.0
6165,Uttar Pradesh,Bijnor,2025,12,14877.0,11062.0
6166,Uttar Pradesh,Bulandshahr,2025,3,15326.0,4600.0
6167,Uttar Pradesh,Bulandshahr,2025,4,18815.0,5197.0
6168,Uttar Pradesh,Bulandshahr,2025,5,17926.0,5255.0
6169,Uttar Pradesh,Bulandshahr,2025,6,14179.0,5414.0
6170,Uttar Pradesh,Bulandshahr,2025,7,18090.0,7419.0
6171,Uttar Pradesh,Bulandshahr,2025,9,13054.0,4063.0
6172,Uttar Pradesh,Bulandshahr,2025,10,7011.0,2997.0
6173,Uttar Pradesh,Bulandshahr,2025,11,16616.0,5537.0
6174,Uttar Pradesh,Bulandshahr,2025,12,13023.0,6530.0
6175,Uttar Pradesh,Chandauli,2025,3,9352.0,3593.0
6176,Uttar Pradesh,Chandauli,2025,4,9704.0,3295.0
6177,Uttar Pradesh,Chandauli,2025,5,6024.0,2900.0
6178,Uttar Pradesh,Chandauli,2025,6,4752.0,2687.0
6179,Uttar Pradesh,Chandauli,2025,7,9406.0,4617.0
6180,Uttar Pradesh,Chandauli,2025,9,8396.0,2672.0
6181,Uttar Pradesh,Chandauli,2025,10,2922.0,1704.0
6182,Uttar Pradesh,Chandauli,2025,11,6490.0,3441.0
6183,Uttar Pradesh,Chandauli,2025,12,4588.0,4002.0
6184,Uttar Pradesh,Chitrakoot,2025,3,5216.0,2356.0
6185,Uttar Pradesh,Chitrakoot,2025,4,6112.0,2612.0
6186,Uttar Pradesh,Chitrakoot,2025,5,4951.0,2014.0
6187,Uttar Pradesh,Chitrakoot,2025,6,3958.0,1931.0
6188,Uttar Pradesh,Chitrakoot,2025,7,5230.0,2645.0
6189,Uttar Pradesh,Chitrakoot,2025,9,4324.0,1607.0
6190,Uttar Pradesh,Chitrakoot,2025,10,2896.0,1285.0
6191,Uttar Pradesh,Chitrakoot,2025,11,4809.0,2504.0
6192,Uttar Pradesh,Chitrakoot,2025,12,4999.0,3283.0
6193,Uttar Pradesh,Deoria,2025,3,7968.0,6619.0
6194,Uttar Pradesh,Deoria,2025,4,11809.0,7245.0
6195,Uttar Pradesh,Deoria,2025,5,9476.0,5853.0
6196,Uttar Pradesh,Deoria,2025,6,4884.0,5723.0
6197,Uttar Pradesh,Deoria,2025,7,13291.0,10787.0
6198,Uttar Pradesh,Deoria,2025,9,9787.0,5459.0
6199,Uttar Pradesh,Deoria,2025,10,4614.0,3629.0
6200,Uttar Pradesh,Deoria,2025,11,8340.0,6291.0
6201,Uttar Pradesh,Deoria,2025,12,8665.0,8173.0
6202,Uttar Pradesh,Etah,2025,3,6567.0,2532.0
6203,Uttar Pradesh,Etah,2025,4,13484.0,2531.0
6204,Uttar Pradesh,Etah,2025,5,11242.0,2447.0
6205,Uttar Pradesh,Etah,2025,6,5645.0,2601.0
6206,Uttar Pradesh,Etah,2025,7,7001.0,4246.0
6207,Uttar Pradesh,Etah,2025,9,6599.0,2082.0
6208,Uttar Pradesh,Etah,2025,10,1989.0,1357.0
6209,Uttar Pradesh,Etah,2025,11,6142.0,2658.0
6210,Uttar Pradesh,Etah,2025,12,4882.0,3424.0
6211,Uttar Pradesh,Etawah,2025,3,5882.0,2986.0
6212,Uttar Pradesh,Etawah,2025,4,7384.0,3127.0
6213,Uttar Pradesh,Etawah,2025,5,6106.0,2785.0
6214,Uttar Pradesh,Etawah,2025,6,4083.0,2686.0
6215,Uttar Pradesh,Etawah,2025,7,7306.0,4728.0
6216,Uttar Pradesh,Etawah,2025,9,7771.0,2686.0
6217,Uttar Pradesh,Etawah,2025,10,2869.0,1425.0
6218,Uttar Pradesh,Etawah,2025,11,5063.0,2990.0
6219,Uttar Pradesh,Etawah,2025,12,5003.0,4215.0
6220,Uttar Pradesh,Farrukhabad,2025,3,4804.0,1844.0
6221,Uttar Pradesh,Farrukhabad,2025,4,7045.0,2139.0
6222,Uttar Pradesh,Farrukhabad,2025,5,6515.0,2114.0
6223,Uttar Pradesh,Farrukhabad,2025,6,5131.0,2304.0
6224,Uttar Pradesh,Farrukhabad,2025,7,7467.0,3117.0
6225,Uttar Pradesh,Farrukhabad,2025,9,6356.0,1762.0
6226,Uttar Pradesh,Farrukhabad,2025,10,2930.0,1336.0
6227,Uttar Pradesh,Farrukhabad,2025,11,6800.0,2967.0
6228,Uttar Pradesh,Farrukhabad,2025,12,8214.0,4351.0
6229,Uttar Pradesh,Fatehpur,2025,3,7881.0,6783.0
6230,Uttar Pradesh,Fatehpur,2025,4,8256.0,6378.0
6231,Uttar Pradesh,Fatehpur,2025,5,7529.0,4783.0
6232,Uttar Pradesh,Fatehpur,2025,6,5708.0,4073.0
6233,Uttar Pradesh,Fatehpur,2025,7,14564.0,6898.0
6234,Uttar Pradesh,Fatehpur,2025,9,8728.0,3643.0
6235,Uttar Pradesh,Fatehpur,2025,10,3237.0,2469.0
6236,Uttar Pradesh,Fatehpur,2025,11,8294.0,5142.0
6237,Uttar Pradesh,Fatehpur,2025,12,7143.0,6405.0
6238,Uttar Pradesh,Firozabad,2025,3,8402.0,3036.0
6239,Uttar Pradesh,Firozabad,2025,4,15017.0,3352.0
6240,Uttar Pradesh,Firozabad,2025,5,12496.0,3316.0
6241,Uttar Pradesh,Firozabad,2025,6,7046.0,3065.0
6242,Uttar Pradesh,Firozabad,2025,7,9038.0,5198.0
6243,Uttar Pradesh,Firozabad,2025,9,8816.0,2644.0
6244,Uttar Pradesh,Firozabad,2025,10,4136.0,1743.0
6245,Uttar Pradesh,Firozabad,2025,11,8548.0,4230.0
6246,Uttar Pradesh,Firozabad,2025,12,8104.0,5580.0
6247,Uttar Pradesh,Gautam Buddha Nagar,2025,3,6854.0,4672.0
6248,Uttar Pradesh,Gautam Buddha Nagar,2025,4,7021.0,5188.0
6249,Uttar Pradesh,Gautam Buddha Nagar,2025,5,5563.0,5199.0
6250,Uttar Pradesh,Gautam Buddha Nagar,2025,6,5113.0,4943.0
6251,Uttar Pradesh,Gautam Buddha Nagar,2025,7,6440.0,6746.0
6252,Uttar Pradesh,Gautam Buddha Nagar,2025,9,4911.0,3352.0
6253,Uttar Pradesh,Gautam Buddha Nagar,2025,10,2629.0,2193.0
6254,Uttar Pradesh,Gautam Buddha Nagar,2025,11,5929.0,4203.0
6255,Uttar Pradesh,Gautam Buddha Nagar,2025,12,4653.0,3832.0
6256,Uttar Pradesh,Ghaziabad,2025,3,12856.0,9597.0
6257,Uttar Pradesh,Ghaziabad,2025,4,14642.0,10837.0
6258,Uttar Pradesh,Ghaziabad,2025,5,13551.0,11150.0
6259,Uttar Pradesh,Ghaziabad,2025,6,10499.0,10706.0
6260,Uttar Pradesh,Ghaziabad,2025,7,14723.0,15791.0
6261,Uttar Pradesh,Ghaziabad,2025,9,10376.0,7721.0
6262,Uttar Pradesh,Ghaziabad,2025,10,4857.0,4198.0
6263,Uttar Pradesh,Ghaziabad,2025,11,12964.0,10321.0
6264,Uttar Pradesh,Ghaziabad,2025,12,8917.0,8316.0
6265,Uttar Pradesh,Ghazipur,2025,3,10215.0,6490.0
6266,Uttar Pradesh,Ghazipur,2025,4,15205.0,6326.0
6267,Uttar Pradesh,Ghazipur,2025,5,9778.0,5712.0
6268,Uttar Pradesh,Ghazipur,2025,6,8318.0,5868.0
6269,Uttar Pradesh,Ghazipur,2025,7,12276.0,8760.0
6270,Uttar Pradesh,Ghazipur,2025,9,12253.0,4730.0
6271,Uttar Pradesh,Ghazipur,2025,10,5667.0,3704.0
6272,Uttar Pradesh,Ghazipur,2025,11,8883.0,5612.0
6273,Uttar Pradesh,Ghazipur,2025,12,8684.0,7211.0
6274,Uttar Pradesh,Gonda,2025,3,15768.0,6152.0
6275,Uttar Pradesh,Gonda,2025,4,14460.0,6876.0
6276,Uttar Pradesh,Gonda,2025,5,9092.0,5299.0
6277,Uttar Pradesh,Gonda,2025,6,6996.0,4860.0
6278,Uttar Pradesh,Gonda,2025,7,14335.0,8011.0
6279,Uttar Pradesh,Gonda,2025,9,10528.0,4485.0
6280,Uttar Pradesh,Gonda,2025,10,6409.0,3548.0
6281,Uttar Pradesh,Gonda,2025,11,11154.0,6266.0
6282,Uttar Pradesh,Gonda,2025,12,10901.0,6935.0
6283,Uttar Pradesh,Gorakhpur,2025,3,8891.0,12567.0
6284,Uttar Pradesh,Gorakhpur,2025,4,9404.0,12727.0
6285,Uttar Pradesh,Gorakhpur,2025,5,7632.0,9803.0
6286,Uttar Pradesh,Gorakhpur,2025,6,5478.0,9181.0
6287,Uttar Pradesh,Gorakhpur,2025,7,14086.0,16858.0
6288,Uttar Pradesh,Gorakhpur,2025,9,9525.0,8600.0
6289,Uttar Pradesh,Gorakhpur,2025,10,5382.0,5339.0
6290,Uttar Pradesh,Gorakhpur,2025,11,11915.0,10370.0
6291,Uttar Pradesh,Gorakhpur,2025,12,9073.0,11333.0
6292,Uttar Pradesh,Hamirpur,2025,3,4076.0,2427.0
6293,Uttar Pradesh,Hamirpur,2025,4,3275.0,2180.0
6294,Uttar Pradesh,Hamirpur,2025,5,2703.0,1758.0
6295,Uttar Pradesh,Hamirpur,2025,6,2349.0,1612.0
6296,Uttar Pradesh,Hamirpur,2025,7,9440.0,3201.0
6297,Uttar Pradesh,Hamirpur,2025,9,5097.0,1379.0
6298,Uttar Pradesh,Hamirpur,2025,10,2419.0,892.0
6299,Uttar Pradesh,Hamirpur,2025,11,4220.0,1970.0
6300,Uttar Pradesh,Hamirpur,2025,12,3252.0,2437.0
6301,Uttar Pradesh,Hapur,2025,3,4968.0,1618.0
6302,Uttar Pradesh,Hapur,2025,4,4513.0,1909.0
6303,Uttar Pradesh,Hapur,2025,5,3530.0,1885.0
6304,Uttar Pradesh,Hapur,2025,6,4210.0,2041.0
6305,Uttar Pradesh,Hapur,2025,7,4540.0,2520.0
6306,Uttar Pradesh,Hapur,2025,9,4454.0,1548.0
6307,Uttar Pradesh,Hapur,2025,10,2726.0,1131.0
6308,Uttar Pradesh,Hapur,2025,11,5528.0,2227.0
6309,Uttar Pradesh,Hapur,2025,12,4880.0,2527.0
6310,Uttar Pradesh,Hardoi,2025,3,19747.0,6420.0
6311,Uttar Pradesh,Hardoi,2025,4,22209.0,6727.0
6312,Uttar Pradesh,Hardoi,2025,5,17625.0,5669.0
6313,Uttar Pradesh,Hardoi,2025,6,11111.0,5280.0
6314,Uttar Pradesh,Hardoi,2025,7,18208.0,7926.0
6315,Uttar Pradesh,Hardoi,2025,9,19851.0,4605.0
6316,Uttar Pradesh,Hardoi,2025,10,9193.0,3125.0
6317,Uttar Pradesh,Hardoi,2025,11,17458.0,6460.0
6318,Uttar Pradesh,Hardoi,2025,12,15175.0,8308.0
6319,Uttar Pradesh,Hathras,2025,3,8153.0,2125.0
6320,Uttar Pradesh,Hathras,2025,4,9198.0,2227.0
6321,Uttar Pradesh,Hathras,2025,5,8660.0,2155.0
6322,Uttar Pradesh,Hathras,2025,6,4986.0,2021.0
6323,Uttar Pradesh,Hathras,2025,7,8261.0,3770.0
6324,Uttar Pradesh,Hathras,2025,9,6646.0,1876.0
6325,Uttar Pradesh,Hathras,2025,10,2086.0,1067.0
6326,Uttar Pradesh,Hathras,2025,11,6016.0,1968.0
6327,Uttar Pradesh,Hathras,2025,12,6235.0,2954.0
6328,Uttar Pradesh,Jalaun,2025,3,6876.0,3593.0
6329,Uttar Pradesh,Jalaun,2025,4,6056.0,3593.0
6330,Uttar Pradesh,Jalaun,2025,5,4932.0,3025.0
6331,Uttar Pradesh,Jalaun,2025,6,4404.0,2798.0
6332,Uttar Pradesh,Jalaun,2025,7,7687.0,4260.0
6333,Uttar Pradesh,Jalaun,2025,9,5234.0,2264.0
6334,Uttar Pradesh,Jalaun,2025,10,2365.0,1590.0
6335,Uttar Pradesh,Jalaun,2025,11,4549.0,3125.0
6336,Uttar Pradesh,Jalaun,2025,12,4641.0,3690.0
6337,Uttar Pradesh,Jaunpur,2025,3,11173.0,8584.0
6338,Uttar Pradesh,Jaunpur,2025,4,12071.0,7906.0
